"url","id","company_name","company_socials","year_founded","status","employees","latest_deal_type","financing_rounds","investments","description","contact_information","patents","competitors","research_analysis","patent_activity","all_investments","faq","latest_deal_amount","latest_deal_amount_value","latest_deal_date"
"https://pitchbook.com/profiles/company/731783-44","731783-44","Farmexa Agri Services","[{""domain"":""www.facebook.com"",""link"":""https://www.facebook.com/farmexa.agri""}]",2019,"Private",,"Accelerator/​Inc",,,"Operator of a cold storage and warehousing network intended for agricultural produce. The company provides temperature-controlled storage and logistics infrastructure that enhances farmers' holding capacity and market access, enabling improved resource utilization, reduced post-harvest losses, and higher income stability.","[{""Type"":""Website"",""value"":""www.farmexa.in""},{""Type"":""Ownership Status"",""value"":""Privately Held (backing)""},{""Type"":""Financing Status"",""value"":""Accelerator/Incubator Backed""},{""Type"":""Corporate Office"",""value"":""Sri Ram Bhawan, Patel Nagar, Bhagauli Road, Fatehpur, Barabanki, Uttar Pradesh 225305, India""},{""Type"":""Primary Industry"",""value"":""Logistics""},{""Type"":""Vertical(s)"",""value"":null},{""Type"":""Corporate Office"",""value"":""Sri Ram Bhawan, Patel Nagar, Bhagauli Road, Fatehpur, Barabanki, Uttar Pradesh 225305, India""}]",,,"[{""date"":""2025-11-17T00:00:00.000Z"",""link"":""https://pitchbook.com/news/reports/q3-2025-agtech-vc-trends"",""title"":""Agtech VC Trends""}]",,,"[{""type"":""Question"",""value"":""When was Farmexa Agri Services founded?""},{""type"":""Answer"",""value"":""Farmexa Agri Services was founded in 2019.""},{""type"":""Question"",""value"":""Where is Farmexa Agri Services headquartered?""},{""type"":""Answer"",""value"":""Farmexa Agri Services is headquartered in Barabanki, India.""},{""type"":""Question"",""value"":""What industry is Farmexa Agri Services in?""},{""type"":""Answer"",""value"":""Farmexa Agri Services’s primary industry is Logistics.""},{""type"":""Question"",""value"":""Is Farmexa Agri Services a private or public company?""},{""type"":""Answer"",""value"":""Farmexa Agri Services is a Private company.""},{""type"":""Question"",""value"":""What is Farmexa Agri Services’s current revenue?""},{""type"":""Answer"",""value"":""The current revenue for Farmexa Agri Services is <i></i><i></i><i></i><i></i>.""},{""type"":""Question"",""value"":""Who are Farmexa Agri Services’s investors?""},{""type"":""Answer"",""value"":""<a href=\""https://pitchbook.com/profiles/investor/533463-13\"" target=\""_blank\"" class=\""font-underline\"">HexGn</a>, <a href=\""https://pitchbook.com/profiles/investor/340899-85\"" target=\""_blank\"" class=\""font-underline\"">Innovation and Entrepreneurship Federation of CCS NIAM</a>, and <a href=\""https://pitchbook.com/profiles/investor/707332-42\"" target=\""_blank\"" class=\""font-underline\"">Integral Startups Foundation</a> have invested in Farmexa Agri Services.""}]",,"{""value"":null}","2020-04-17T00:00:00.000Z"
"https://pitchbook.com/profiles/investor/731983-69","731983-69","Asharqia Chamber","[{""domain"":""www.facebook.com"",""link"":""https://www.facebook.com/AsharqiaChamber""},{""domain"":""twitter.com"",""link"":""https://twitter.com/AsharqiaChamber""},{""domain"":""www.linkedin.com"",""link"":""https://www.linkedin.com/company/asharqia-chamber""}]",,"Active",,,,1,"Founded in 1952, Asharqia Chamber is an accelerator firm based in Dammam, Saudi Arabia.","[{""Type"":""Website"",""value"":""www.chamber.org.sa""},{""Type"":""Year Founded"",""value"":""1952""},{""Type"":""Investor Status"",""value"":""Actively Seeking New Investments""},{""Type"":""Primary Investor Type"",""value"":""Accelerator/Incubator""},{""Type"":""Corporate Office"",""value"":""Khaldiah District, Khobar-Dammam Highway P.O.Box 719, Dammam 31421, Saudi Arabia""}]",,,,,"[{""company_name"":""Horizoonx"",""company_url"":""https://pitchbook.com/profiles/company/527514-04"",""deal_date"":""2022-04-24T00:00:00.000Z"",""deal_size"":null,""deal_type"":null,""industry"":""Business/Productivity Software""}]","[{""type"":""Question"",""value"":""What is Asharqia Chamber?""},{""type"":""Answer"",""value"":""Founded in 1952, Asharqia Chamber is an accelerator firm based in Dammam, Saudi Arabia.""},{""type"":""Question"",""value"":""When was Asharqia Chamber founded?""},{""type"":""Answer"",""value"":""Asharqia Chamber was founded in 1952.""},{""type"":""Question"",""value"":""Where is Asharqia Chamber headquartered?""},{""type"":""Answer"",""value"":""Asharqia Chamber is headquartered in Dammam, Saudi Arabia.""},{""type"":""Question"",""value"":""How many investments has Asharqia Chamber made?""},{""type"":""Answer"",""value"":""Asharqia Chamber has made 1 investments.""},{""type"":""Question"",""value"":""What has Asharqia Chamber invested in?""},{""type"":""Answer"",""value"":""Asharqia Chamber has invested in <a href=\""https://pitchbook.com/profiles/company/527514-04\"" target=\""_blank\"" class=\""font-underline\"">Horizoonx</a> within the Business/Productivity Software industry.""},{""type"":""Question"",""value"":""What has Asharqia Chamber invested in recently?""},{""type"":""Answer"",""value"":""Asharqia Chamber's latest investment was on 24-Apr-2022 in <a href=\""https://pitchbook.com/profiles/company/527514-04\"" target=\""_blank\"" class=\""font-underline\"">Horizoonx</a>, a company within the Business/Productivity Software industry.""}]",,"{""value"":null}",
"https://pitchbook.com/profiles/company/741194-11","741194-11","The Banned Press","[{""domain"":""www.facebook.com"",""link"":""https://www.facebook.com/100092379588441""}]",2023,"Private",,"Accelerator/​Inc",,,"Developer of a mobile bookshop intended to focus on banned and challenged books. The company is a bookshop highlighting authors and stories from queer, black, indigenous and people of color demographics, enabling people to get knowledge about things which they are not aware about.","[{""Type"":""Website"",""value"":""www.thebannedpress.com""},{""Type"":""Ownership Status"",""value"":""Privately Held (backing)""},{""Type"":""Financing Status"",""value"":""Accelerator/Incubator Backed""},{""Type"":""Corporate Office"",""value"":""Oklahoma City, OK, United States""},{""Type"":""Primary Industry"",""value"":""Publishing""},{""Type"":""Other Industries"",""value"":""Application Software""},{""Type"":""Vertical(s)"",""value"":null},{""Type"":""Corporate Office"",""value"":""Oklahoma City, OK, United States""}]",,,"[{""date"":""2025-12-18T00:00:00.000Z"",""link"":""https://pitchbook.com/news/reports/q3-2025-infrastructure-saas-vc-trends"",""title"":""Infrastructure SaaS VC Trends""}]",,,"[{""type"":""Question"",""value"":""When was The Banned Press founded?""},{""type"":""Answer"",""value"":""The Banned Press was founded in 2023.""},{""type"":""Question"",""value"":""Where is The Banned Press headquartered?""},{""type"":""Answer"",""value"":""The Banned Press is headquartered in Oklahoma City, OK.""},{""type"":""Question"",""value"":""What industry is The Banned Press in?""},{""type"":""Answer"",""value"":""The Banned Press’s primary industry is Publishing.""},{""type"":""Question"",""value"":""Is The Banned Press a private or public company?""},{""type"":""Answer"",""value"":""The Banned Press is a Private company.""},{""type"":""Question"",""value"":""What is The Banned Press’s current revenue?""},{""type"":""Answer"",""value"":""The current revenue for The Banned Press is <i></i><i></i><i></i><i></i>.""},{""type"":""Question"",""value"":""How much funding has The Banned Press raised over time?""},{""type"":""Answer"",""value"":""The Banned Press has raised $15K.""},{""type"":""Question"",""value"":""Who are The Banned Press’s investors?""},{""type"":""Answer"",""value"":""<a href=\""https://pitchbook.com/profiles/investor/552834-46\"" target=\""_blank\"" class=\""font-underline\"">Stichcrew</a> has invested in The Banned Press.""}]","$15K","{""currency"":""$"",""value"":15000}","2024-04-01T00:00:00.000Z"
"https://pitchbook.com/profiles/company/741368-08","741368-08","Logos Asia (Vietnam and India Business)",,,"Acquired/​Merged",,"M&A",1,,"Provider of real estate services based in Vietnam and India. The business unit offers investment management, development, asset management and property management.","[{""Type"":""Ownership Status"",""value"":""Acquired/Merged""},{""Type"":""Financing Status"",""value"":""Corporate Backed or Acquired""},{""Type"":""Corporate Office"",""value"":""LIM Tower 3 / Level 4, Unit 136, 29A Nguyen Dinh Chieu Dakao Ward, District 1, Ho Chi Minh City, 800010, Vietnam""},{""Type"":""Primary Industry"",""value"":""Real Estate Services (B2C)""},{""Type"":""Other Industries"",""value"":""Asset Management""},{""Type"":""Corporate Office"",""value"":""LIM Tower 3 / Level 4, Unit 136, 29A Nguyen Dinh Chieu Dakao Ward, District 1, Ho Chi Minh City, 800010, Vietnam""}]",,,,,,"[{""type"":""Question"",""value"":""Where is Logos Asia (Vietnam and India Business) headquartered?""},{""type"":""Answer"",""value"":""Logos Asia (Vietnam and India Business) is headquartered in Ho Chi Minh City, Vietnam.""},{""type"":""Question"",""value"":""What industry is Logos Asia (Vietnam and India Business) in?""},{""type"":""Answer"",""value"":""Logos Asia (Vietnam and India Business)’s primary industry is Real Estate Services (B2C).""},{""type"":""Question"",""value"":""Is Logos Asia (Vietnam and India Business) a private or public company?""},{""type"":""Answer"",""value"":""Logos Asia (Vietnam and India Business) is a Private company.""},{""type"":""Question"",""value"":""What is the current valuation of Logos Asia (Vietnam and India Business)?""},{""type"":""Answer"",""value"":""The current valuation of Logos Asia (Vietnam and India Business) is <i></i><i></i><i></i><i></i>.""},{""type"":""Question"",""value"":""What is Logos Asia (Vietnam and India Business)’s current revenue?""},{""type"":""Answer"",""value"":""The current revenue for Logos Asia (Vietnam and India Business) is <i></i><i></i><i></i><i></i>.""},{""type"":""Question"",""value"":""Who are Logos Asia (Vietnam and India Business)’s investors?""},{""type"":""Answer"",""value"":""Logos Asia has invested in Logos Asia (Vietnam and India Business).""},{""type"":""Question"",""value"":""When was Logos Asia (Vietnam and India Business) acquired?""},{""type"":""Answer"",""value"":""Logos Asia (Vietnam and India Business) was acquired on 27-Jan-2025.""}]",,"{""value"":null}",
"https://pitchbook.com/profiles/company/741730-24","741730-24","Joint Venture (Aurica Capital / A&G Global Investors)",,2025,"Private",,"Joint Venture",1,,"Provider of financial support intended for small and medium-sized companies in the United States. The company specializes in the expansion capital segment, helping firms to develop and grow.","[{""Type"":""Ownership Status"",""value"":""Privately Held (backing)""},{""Type"":""Financing Status"",""value"":""Private Equity-Backed""},{""Type"":""Corporate Office"",""value"":""Spain""},{""Type"":""Primary Industry"",""value"":""Private Equity""},{""Type"":""Corporate Office"",""value"":""Spain""}]",,,,,,"[{""type"":""Question"",""value"":""When was Joint Venture (Aurica Capital / A&G Global Investors) founded?""},{""type"":""Answer"",""value"":""Joint Venture (Aurica Capital / A&G Global Investors) was founded in 2025.""},{""type"":""Question"",""value"":""Where is Joint Venture (Aurica Capital / A&G Global Investors) headquartered?""},{""type"":""Answer"",""value"":""Joint Venture (Aurica Capital / A&G Global Investors) is headquartered in Spain.""},{""type"":""Question"",""value"":""What industry is Joint Venture (Aurica Capital / A&G Global Investors) in?""},{""type"":""Answer"",""value"":""Joint Venture (Aurica Capital / A&G Global Investors)’s primary industry is Private Equity.""},{""type"":""Question"",""value"":""Is Joint Venture (Aurica Capital / A&G Global Investors) a private or public company?""},{""type"":""Answer"",""value"":""Joint Venture (Aurica Capital / A&G Global Investors) is a Private company.""},{""type"":""Question"",""value"":""What is Joint Venture (Aurica Capital / A&G Global Investors)’s current revenue?""},{""type"":""Answer"",""value"":""The current revenue for Joint Venture (Aurica Capital / A&G Global Investors) is <i></i><i></i><i></i><i></i>.""},{""type"":""Question"",""value"":""Who are Joint Venture (Aurica Capital / A&G Global Investors)’s investors?""},{""type"":""Answer"",""value"":""<a href=\""https://pitchbook.com/profiles/advisor/58258-27\"" target=\""_blank\"" class=\""font-underline\"">A&G Global Investors</a> and <a href=\""https://pitchbook.com/profiles/investor/148517-65\"" target=\""_blank\"" class=\""font-underline\"">Aurica Capital</a> have invested in Joint Venture (Aurica Capital / A&G Global Investors).""}]",,"{""value"":null}",
"https://pitchbook.com/profiles/company/742459-51","742459-51","Ranger Software Group","[{""domain"":""www.linkedin.com"",""link"":""https://www.linkedin.com/company/ranger-software-group""}]",2024,"Private",3,"Early Stage VC",,,"Developer of business technology intended to focus on acquiring and growing technology firms. The goal is to partner with entrepreneurs whose software resolutions serve critical markets, aiming to build long-term, mission-critical software companies, enabling enterprises to help develop and scale their businesses over the long term.","[{""Type"":""Website"",""value"":""www.rangersoftwaregroup.com""},{""Type"":""Ownership Status"",""value"":""Privately Held (backing)""},{""Type"":""Financing Status"",""value"":""Venture Capital-Backed""},{""Type"":""Corporate Office"",""value"":""382 Commonwealth Avenue, Apartment 31, Boston, MA 02215, United States""},{""Type"":""Primary Industry"",""value"":""Business/Productivity Software""},{""Type"":""Corporate Office"",""value"":""382 Commonwealth Avenue, Apartment 31, Boston, MA 02215, United States""}]",,,,,,"[{""type"":""Question"",""value"":""When was Ranger Software Group founded?""},{""type"":""Answer"",""value"":""Ranger Software Group was founded in 2024.""},{""type"":""Question"",""value"":""Where is Ranger Software Group headquartered?""},{""type"":""Answer"",""value"":""Ranger Software Group is headquartered in Boston, MA.""},{""type"":""Question"",""value"":""What is the size of Ranger Software Group?""},{""type"":""Answer"",""value"":""Ranger Software Group has 3 total employees.""},{""type"":""Question"",""value"":""What industry is Ranger Software Group in?""},{""type"":""Answer"",""value"":""Ranger Software Group’s primary industry is Business/Productivity Software.""},{""type"":""Question"",""value"":""Is Ranger Software Group a private or public company?""},{""type"":""Answer"",""value"":""Ranger Software Group is a Private company.""},{""type"":""Question"",""value"":""What is Ranger Software Group’s current revenue?""},{""type"":""Answer"",""value"":""The current revenue for Ranger Software Group is <i></i><i></i><i></i><i></i>.""},{""type"":""Question"",""value"":""How much funding has Ranger Software Group raised over time?""},{""type"":""Answer"",""value"":""Ranger Software Group has raised $25M.""},{""type"":""Question"",""value"":""Who are Ranger Software Group’s investors?""},{""type"":""Answer"",""value"":""<a href=\""https://pitchbook.com/profiles/investor/465374-35\"" target=\""_blank\"" class=\""font-underline\"">Sator Grove Holdings</a> and <a href=\""https://pitchbook.com/profiles/investor/469932-04\"" target=\""_blank\"" class=\""font-underline\"">Westerly Group</a> have invested in Ranger Software Group.""}]","$25M","{""currency"":""$"",""value"":25000000}","2024-10-04T00:00:00.000Z"
"https://pitchbook.com/profiles/investor/749389-33","749389-33","Venture Center Arkansas Fund","[{""domain"":""www.linkedin.com"",""link"":""https://www.linkedin.com/company/vcarkfund""}]",,"Active",,,,12,"Founded in 2024, Venture Center Arkansas Fund is a venture capital firm based in Little Rock, Arkansas. The firm focuses on agtech, advanced energy, digital health, fintech, mobility, and transport sectors. The firm targets pre-seed and seed technology-enabled businesses headquartered in Arkansas.","[{""Type"":""Website"",""value"":""vcarkfund.com""},{""Type"":""Year Founded"",""value"":""2024""},{""Type"":""Investor Status"",""value"":""Actively Seeking New Investments""},{""Type"":""Primary Investor Type"",""value"":""Venture Capital""},{""Type"":""Corporate Office"",""value"":""Little Rock, AR, United States""}]",,,,,"[{""company_name"":""LexMed"",""company_url"":""https://pitchbook.com/profiles/company/631556-29"",""deal_date"":""2025-10-15T00:00:00.000Z"",""deal_size"":null,""deal_type"":""Seed Round"",""industry"":""Business/Productivity Software""},{""company_name"":""Ordinal"",""company_url"":""https://pitchbook.com/profiles/company/553174-48"",""deal_date"":""2025-08-28T00:00:00.000Z"",""deal_size"":null,""deal_type"":"" "",""industry"":""Business/Productivity Software""},{""company_name"":""Ox"",""company_url"":""https://pitchbook.com/profiles/company/224304-04"",""deal_date"":""2025-07-15T00:00:00.000Z"",""deal_size"":null,""deal_type"":""  "",""industry"":""Business/Productivity Software""},{""company_name"":""Sober Sidekick"",""company_url"":""https://pitchbook.com/profiles/company/481224-34"",""deal_date"":""2025-04-25T00:00:00.000Z"",""deal_size"":null,""deal_type"":"" "",""industry"":""Social/Platform Software""},{""company_name"":""Servato"",""company_url"":""https://pitchbook.com/profiles/company/96689-71"",""deal_date"":""2025-03-03T00:00:00.000Z"",""deal_size"":null,""deal_type"":null,""industry"":""Vertical Market Software""},{""company_name"":""BankLabs"",""company_url"":""https://pitchbook.com/profiles/company/143796-34"",""deal_date"":""2024-12-09T00:00:00.000Z"",""deal_size"":null,""deal_type"":""  "",""industry"":""Business/Productivity Software""},{""company_name"":""Lexamica"",""company_url"":""https://pitchbook.com/profiles/company/538200-82"",""deal_date"":""2024-07-01T00:00:00.000Z"",""deal_size"":null,""deal_type"":""  "",""industry"":""Business/Productivity Software""},{""company_name"":""GoodChange"",""company_url"":""https://pitchbook.com/profiles/company/530666-47"",""deal_date"":null,""deal_size"":null,""deal_type"":""  "",""industry"":""Financial Software""},{""company_name"":""Hightag"",""company_url"":""https://pitchbook.com/profiles/company/563367-97"",""deal_date"":null,""deal_size"":null,""deal_type"":""Early Stage VC"",""industry"":""Electronic Equipment and Instruments""},{""company_name"":""LexAlign"",""company_url"":""https://pitchbook.com/profiles/company/233557-84"",""deal_date"":null,""deal_size"":null,""deal_type"":""Later Stage VC"",""industry"":""Financial Software""}]","[{""type"":""Question"",""value"":""What is Venture Center Arkansas Fund?""},{""type"":""Answer"",""value"":""Founded in 2024, Venture Center Arkansas Fund is a venture capital firm based in Little Rock, Arkansas.""},{""type"":""Question"",""value"":""When was Venture Center Arkansas Fund founded?""},{""type"":""Answer"",""value"":""Venture Center Arkansas Fund was founded in 2024.""},{""type"":""Question"",""value"":""Where is Venture Center Arkansas Fund headquartered?""},{""type"":""Answer"",""value"":""Venture Center Arkansas Fund is headquartered in Little Rock, AR.""},{""type"":""Question"",""value"":""How many investments has Venture Center Arkansas Fund made?""},{""type"":""Answer"",""value"":""Venture Center Arkansas Fund has made 12 investments.""},{""type"":""Question"",""value"":""What has Venture Center Arkansas Fund invested in?""},{""type"":""Answer"",""value"":""Venture Center Arkansas Fund has made numerous investments in companies like <a href=\""https://pitchbook.com/profiles/company/631556-29\"" target=\""_blank\"" class=\""font-underline\"">LexMed</a>, <a href=\""https://pitchbook.com/profiles/company/553174-48\"" target=\""_blank\"" class=\""font-underline\"">Ordinal</a>, and <a href=\""https://pitchbook.com/profiles/company/224304-04\"" target=\""_blank\"" class=\""font-underline\"">Ox</a> within the Business/Productivity Software industry.""},{""type"":""Question"",""value"":""What has Venture Center Arkansas Fund invested in recently?""},{""type"":""Answer"",""value"":""Venture Center Arkansas Fund's latest investment was on 15-Oct-2025 in <a href=\""https://pitchbook.com/profiles/company/631556-29\"" target=\""_blank\"" class=\""font-underline\"">LexMed</a>, a company within the Business/Productivity Software industry.""}]",,"{""value"":null}",
"https://pitchbook.com/profiles/company/752710-96","752710-96","Northvolt (Northvolt Systems Industrial)",,,"Private",260,"M&A",1,,"Manufacturer of industry batteries based in Gdansk, Poland.","[{""Type"":""Ownership Status"",""value"":""Privately Held (no backing)""},{""Type"":""Financing Status"",""value"":""Pending Transaction (M&A)""},{""Type"":""Corporate Office"",""value"":""Gdansk, Poland""},{""Type"":""Primary Industry"",""value"":""Electrical Equipment""},{""Type"":""Other Industries"",""value"":""Other Commercial Products""},{""Type"":""Vertical(s)"",""value"":null},{""Type"":""Corporate Office"",""value"":""Gdansk, Poland""}]",,,,,,"[{""type"":""Question"",""value"":""Where is Northvolt (Northvolt Systems Industrial) headquartered?""},{""type"":""Answer"",""value"":""Northvolt (Northvolt Systems Industrial) is headquartered in Gdansk, Poland.""},{""type"":""Question"",""value"":""What is the size of Northvolt (Northvolt Systems Industrial)?""},{""type"":""Answer"",""value"":""Northvolt (Northvolt Systems Industrial) has 260 total employees.""},{""type"":""Question"",""value"":""What industry is Northvolt (Northvolt Systems Industrial) in?""},{""type"":""Answer"",""value"":""Northvolt (Northvolt Systems Industrial)’s primary industry is Electrical Equipment.""},{""type"":""Question"",""value"":""Is Northvolt (Northvolt Systems Industrial) a private or public company?""},{""type"":""Answer"",""value"":""Northvolt (Northvolt Systems Industrial) is a Private company.""},{""type"":""Question"",""value"":""What is Northvolt (Northvolt Systems Industrial)’s current revenue?""},{""type"":""Answer"",""value"":""The current revenue for Northvolt (Northvolt Systems Industrial) is <i></i><i></i><i></i><i></i>.""},{""type"":""Question"",""value"":""Who are Northvolt (Northvolt Systems Industrial)’s investors?""},{""type"":""Answer"",""value"":""<a href=\""https://pitchbook.com/profiles/company/178342-84\"" target=\""_blank\"" class=\""font-underline\"">Northvolt</a> has invested in Northvolt (Northvolt Systems Industrial).""}]",,"{""value"":null}",
"https://pitchbook.com/profiles/company/752960-44","752960-44","Envirobotics",,2020,"Out of Business",,"Out of Business",,,"Developer of a robotic device designed to collect and dispose of floating debris and plastic from sewage. The company's device can be used to clean confined spaces like manholes, gully pits, etc. without human intervention, enabling people to to keep the water bodies free of plastic and other debris.","[{""Type"":""Website"",""value"":""www.envirobo.co""},{""Type"":""Ownership Status"",""value"":""Out of Business""},{""Type"":""Financing Status"",""value"":""Formerly Accelerator/Incubator backed""},{""Type"":""Corporate Office"",""value"":""9-2/1/3 Hanuman Nagar Boduppal, Rangareddi, Hyderabad, 500092, India""},{""Type"":""Primary Industry"",""value"":""Other Hardware""},{""Type"":""Other Industries"",""value"":""Machinery (B2B), Other Commercial Products, Environmental Services (B2B)""},{""Type"":""Vertical(s)"",""value"":null},{""Type"":""Corporate Office"",""value"":""9-2/1/3 Hanuman Nagar Boduppal, Rangareddi, Hyderabad, 500092, India""}]",,,"[{""date"":""2025-11-24T00:00:00.000Z"",""link"":""https://pitchbook.com/news/reports/q3-2025-ai-vc-trends"",""title"":""AI VC Trends""},{""date"":""2025-09-12T00:00:00.000Z"",""link"":""https://pitchbook.com/news/reports/2025-vertical-snapshot-robotics"",""title"":""Vertical Snapshot: Robotics""}]",,,"[{""type"":""Question"",""value"":""When was Envirobotics founded?""},{""type"":""Answer"",""value"":""Envirobotics was founded in 2020.""},{""type"":""Question"",""value"":""Where is Envirobotics headquartered?""},{""type"":""Answer"",""value"":""Envirobotics is headquartered in Hyderabad, India.""},{""type"":""Question"",""value"":""What industry is Envirobotics in?""},{""type"":""Answer"",""value"":""Envirobotics’s primary industry is Other Hardware.""},{""type"":""Question"",""value"":""Is Envirobotics a private or public company?""},{""type"":""Answer"",""value"":""Envirobotics is a Private company.""},{""type"":""Question"",""value"":""What is Envirobotics’s current revenue?""},{""type"":""Answer"",""value"":""The current revenue for Envirobotics is <i></i><i></i><i></i><i></i>.""}]",,"{""value"":null}",
"https://pitchbook.com/profiles/company/753114-61","753114-61","Engram.io","[{""domain"":""www.facebook.com"",""link"":""https://www.facebook.com/EngramIO""},{""domain"":""www.linkedin.com"",""link"":""https://www.linkedin.com/company/engramio""}]",2021,"Private",,"Accelerator/​Inc",,,"Developer of a marketing orchestration and personalization platform designed to create and publish content or the dependency to connect platforms. The company's platform offers features that include digital asset management, customer data management, a personalization engine and customer data management, enabling clients to generate automatic variations of marketing content for different channels.","[{""Type"":""Website"",""value"":""www.engram.io""},{""Type"":""Ownership Status"",""value"":""Privately Held (backing)""},{""Type"":""Financing Status"",""value"":""Accelerator/Incubator Backed""},{""Type"":""Corporate Office"",""value"":""Keizersgracht 520H, 1017 EK Amsterdam, Netherlands""},{""Type"":""Primary Industry"",""value"":""Business/Productivity Software""},{""Type"":""Other Industries"",""value"":""Media and Information Services (B2B)""},{""Type"":""Vertical(s)"",""value"":null},{""Type"":""Corporate Office"",""value"":""Keizersgracht 520H, 1017 EK Amsterdam, Netherlands""}]",,,"[{""date"":""2025-12-18T00:00:00.000Z"",""link"":""https://pitchbook.com/news/reports/q3-2025-infrastructure-saas-vc-trends"",""title"":""Infrastructure SaaS VC Trends""}]",,,"[{""type"":""Question"",""value"":""When was Engram.io founded?""},{""type"":""Answer"",""value"":""Engram.io was founded in 2021.""},{""type"":""Question"",""value"":""Where is Engram.io headquartered?""},{""type"":""Answer"",""value"":""Engram.io is headquartered in Amsterdam, Netherlands.""},{""type"":""Question"",""value"":""What industry is Engram.io in?""},{""type"":""Answer"",""value"":""Engram.io’s primary industry is Business/Productivity Software.""},{""type"":""Question"",""value"":""Is Engram.io a private or public company?""},{""type"":""Answer"",""value"":""Engram.io is a Private company.""},{""type"":""Question"",""value"":""What is Engram.io’s current revenue?""},{""type"":""Answer"",""value"":""The current revenue for Engram.io is <i></i><i></i><i></i><i></i>.""},{""type"":""Question"",""value"":""Who are Engram.io’s investors?""},{""type"":""Answer"",""value"":""<a href=\""https://pitchbook.com/profiles/investor/881987-41\"" target=\""_blank\"" class=\""font-underline\"">VU StartHub</a> has invested in Engram.io.""}]",,"{""value"":null}","2024-11-01T00:00:00.000Z"
"https://pitchbook.com/profiles/company/753128-56","753128-56","Khadar",,,"Private",,"Accelerator/​Inc",,,"Developer of a user-generated smart map application designed to feature an interactive map that displays the nearest accessible smart pin. The company's application displays surrounding information such as green restaurants, hotels, supermarkets, and green events, and it also offers a rewarding system that encourages users to receive rewards for their environmentally friendly conduct, enabling users to make eco-friendly choices.","[{""Type"":""Ownership Status"",""value"":""Privately Held (backing)""},{""Type"":""Financing Status"",""value"":""Accelerator/Incubator Backed""},{""Type"":""Corporate Office"",""value"":""United Arab Emirates""},{""Type"":""Primary Industry"",""value"":""Information Services (B2C)""},{""Type"":""Other Industries"",""value"":""Application Software""},{""Type"":""Vertical(s)"",""value"":null},{""Type"":""Corporate Office"",""value"":""United Arab Emirates""}]",,,,,,"[{""type"":""Question"",""value"":""Where is Khadar headquartered?""},{""type"":""Answer"",""value"":""Khadar is headquartered in United Arab Emirates.""},{""type"":""Question"",""value"":""What industry is Khadar in?""},{""type"":""Answer"",""value"":""Khadar’s primary industry is Information Services (B2C).""},{""type"":""Question"",""value"":""Is Khadar a private or public company?""},{""type"":""Answer"",""value"":""Khadar is a Private company.""},{""type"":""Question"",""value"":""What is Khadar’s current revenue?""},{""type"":""Answer"",""value"":""The current revenue for Khadar is <i></i><i></i><i></i><i></i>.""},{""type"":""Question"",""value"":""Who are Khadar’s investors?""},{""type"":""Answer"",""value"":""<a href=\""https://pitchbook.com/profiles/investor/499518-91\"" target=\""_blank\"" class=\""font-underline\"">Climate Collective</a> has invested in Khadar.""}]",,"{""value"":null}",
"https://pitchbook.com/profiles/company/753846-40","753846-40","Emanuel Whittaker","[{""domain"":""www.facebook.com"",""link"":""https://www.facebook.com/Emanuel-Whittaker-Limited-100066630398462""},{""domain"":""twitter.com"",""link"":""https://twitter.com/emanuel_whittak""},{""domain"":""www.linkedin.com"",""link"":""https://www.linkedin.com/company/emanuel-whittaker-ltd""}]",1836,"Acquired/​Merged",113,"M&A",2,,"Provider of construction regeneration and refurbishment services intended to serve public sector housing markets across the North West of England. The company offers a range of services, including housing market renewal, new build and refurbishment, and social housing refurbishment.","[{""Type"":""Website"",""value"":""www.emanuel-whittaker.co.uk""},{""Type"":""Ownership Status"",""value"":""Acquired/Merged""},{""Type"":""Financing Status"",""value"":""Corporate Backed or Acquired""},{""Type"":""Corporate Office"",""value"":""Rochdale Road, Oldham OL1 2LW, England, United Kingdom""},{""Type"":""Primary Industry"",""value"":""Construction and Engineering""},{""Type"":""Corporate Office"",""value"":""Rochdale Road, Oldham OL1 2LW, England, United Kingdom""}]",,,,,,"[{""type"":""Question"",""value"":""When was Emanuel Whittaker founded?""},{""type"":""Answer"",""value"":""Emanuel Whittaker was founded in 1836.""},{""type"":""Question"",""value"":""Where is Emanuel Whittaker headquartered?""},{""type"":""Answer"",""value"":""Emanuel Whittaker is headquartered in Oldham, United Kingdom.""},{""type"":""Question"",""value"":""What is the size of Emanuel Whittaker?""},{""type"":""Answer"",""value"":""Emanuel Whittaker has 113 total employees.""},{""type"":""Question"",""value"":""What industry is Emanuel Whittaker in?""},{""type"":""Answer"",""value"":""Emanuel Whittaker’s primary industry is Construction and Engineering.""},{""type"":""Question"",""value"":""Is Emanuel Whittaker a private or public company?""},{""type"":""Answer"",""value"":""Emanuel Whittaker is a Private company.""},{""type"":""Question"",""value"":""What is Emanuel Whittaker’s current revenue?""},{""type"":""Answer"",""value"":""The current revenue for Emanuel Whittaker is <i></i><i></i><i></i><i></i>.""},{""type"":""Question"",""value"":""When was Emanuel Whittaker acquired?""},{""type"":""Answer"",""value"":""Emanuel Whittaker was acquired on 08-Dec-2025.""}]",,"{""value"":null}",
